Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;Distance;Distance Unit;Seconds;Notes;Workout Notes
2023-04-05 19:00:22;"Shoulder finder 1";"Face Pull (Cable)";3;12.5;kg;15;;;0;;
2023-04-05 19:00:22;"Shoulder finder 1";"Delt stretch tri-set";1;5;kg;21;;;0;"";""
2023-04-05 19:00:22;"Shoulder finder 1";"Delt stretch tri-set";2;2.5;kg;21;;;0;;
2023-04-05 19:00:22;"Shoulder finder 1";"Delt stretch tri-set";3;5;kg;21;;;0;;
2023-04-05 19:00:22;"Shoulder finder 1";"Reverse Fly (Cable)";1;2.5;kg;20;;;0;"";
2023-04-05 19:00:22;"Shoulder finder 1";"Reverse Fly (Cable)";2;5;kg;15;;;0;;
2023-04-05 19:00:22;"Shoulder finder 1";"Reverse Fly (Cable)";3;5;kg;15;;;0;;
2023-04-05 19:00:22;"Shoulder finder 1";"Lateral Raise (Dumbbell)";1;5;kg;25;;;0;"";
2023-04-05 19:00:22;"Shoulder finder 1";"Lateral Raise (Dumbbell)";2;7.5;kg;15;;;0;;
2023-04-05 19:00:22;"Shoulder finder 1";"Lateral Raise (Dumbbell)";3;7.5;kg;15;;;0;;
2023-04-05 19:00:22;"Shoulder finder 1";"Overhead Press (Barbell)";1;40;kg;10;;;0;"";
2023-04-05 19:00:22;"Shoulder finder 1";"Overhead Press (Barbell)";2;40;kg;8;;;0;;
2023-04-05 19:00:22;"Shoulder finder 1";"Overhead Press (Barbell)";3;40;kg;10;;;0;;
2023-04-05 19:00:22;"Shoulder finder 1";"Face Pull (Cable)";1;10;kg;15;;;0;"";
2023-04-05 19:00:22;"Shoulder finder 1";"Face Pull (Cable)";2;10;kg;20;;;0;;
2023-04-05 19:00:22;"Shoulder finder 1";"Face Pull (Cable)";3;12.5;kg;15;;;0;;
2023-04-04 19:39:13;"Traps and calves finder 1";"Farmer's carry";1;25;kg;2;;;0;"";""
2023-04-04 19:39:13;"Traps and calves finder 1";"Farmer's carry";2;25;kg;3;;;0;;
2023-04-04 19:39:13;"Traps and calves finder 1";"Farmer's carry";3;25;kg;3;;;0;;
2023-04-04 19:39:13;"Traps and calves finder 1";"Shrug (Barbell)";1;60;kg;15;;;0;"";
2023-04-04 19:39:13;"Traps and calves finder 1";"Shrug (Barbell)";2;90;kg;12;;;0;;
2023-04-04 19:39:13;"Traps and calves finder 1";"Shrug (Barbell)";3;100;kg;12;;;0;;
2023-04-04 19:39:13;"Traps and calves finder 1";"Incline shrugs";1;12.5;kg;15;;;0;"";
2023-04-04 19:39:13;"Traps and calves finder 1";"Incline shrugs";2;15;kg;15;;;0;;
2023-04-04 19:39:13;"Traps and calves finder 1";"Incline shrugs";3;17.5;kg;15;;;0;;
2023-04-04 19:39:13;"Traps and calves finder 1";"Standing Calf Raise (Barbell)";1;100;kg;10;;;0;"";
2023-04-04 19:39:13;"Traps and calves finder 1";"Standing Calf Raise (Barbell)";2;100;kg;10;;;0;;
2023-04-04 19:39:13;"Traps and calves finder 1";"Standing Calf Raise (Barbell)";3;100;kg;10;;;0;;
2023-04-04 19:39:13;"Traps and calves finder 1";"Seated Calf Raise (Plate Loaded)";1;50;kg;20;;;0;"";
2023-04-04 19:39:13;"Traps and calves finder 1";"Seated Calf Raise (Plate Loaded)";2;50;kg;20;;;0;;
2023-04-04 19:39:13;"Traps and calves finder 1";"Seated Calf Raise (Plate Loaded)";3;50;kg;20;;;0;;
2023-04-02 19:28:55;"Tricep finder 1";"Triceps Pushdown (Cable - Straight Bar)";1;30;kg;15;;;0;"";""
2023-04-02 19:28:55;"Tricep finder 1";"Triceps Pushdown (Cable - Straight Bar)";2;35;kg;12;;;0;;
2023-04-02 19:28:55;"Tricep finder 1";"Bench Press (Barbell)";1;40;kg;15;;;0;"";
2023-04-02 19:28:55;"Tricep finder 1";"Bench Press (Barbell)";2;47.5;kg;12;;;0;;
2023-04-02 19:28:55;"Tricep finder 1";"Skullcrusher (Barbell)";1;17.5;kg;15;;;0;"";
2023-04-02 19:28:55;"Tricep finder 1";"Skullcrusher (Barbell)";2;22.5;kg;12;;;0;;
2023-04-02 19:28:55;"Tricep finder 1";"Twisting push downs ";1;20;kg;15;;;0;"";
2023-04-02 19:28:55;"Tricep finder 1";"Twisting push downs ";2;20;kg;15;;;0;;
2023-04-02 19:28:55;"Tricep finder 1";"Triceps Extension (Cable)";1;10;kg;15;;;0;"";
2023-04-02 19:28:55;"Tricep finder 1";"Triceps Extension (Cable)";2;15;kg;15;;;0;;
2023-04-02 19:28:55;"Tricep finder 1";"Triceps Extension (Cable)";3;20;kg;12;;;0;;
2023-04-02 19:28:55;"Tricep finder 1";"Triceps Pushdown (Cable - Straight Bar)";1;30;kg;15;;;0;"";""
2023-04-02 19:28:55;"Tricep finder 1";"Triceps Pushdown (Cable - Straight Bar)";2;35;kg;12;;;0;;
2023-04-02 19:28:55;"Tricep finder 1";"Bench Press (Barbell)";1;40;kg;15;;;0;"";
2023-04-02 19:28:55;"Tricep finder 1";"Bench Press (Barbell)";2;47.5;kg;12;;;0;;
2023-04-02 19:28:55;"Tricep finder 1";"Skullcrusher (Barbell)";1;17.5;kg;15;;;0;"";
2023-04-02 19:28:55;"Tricep finder 1";"Skullcrusher (Barbell)";2;22.5;kg;12;;;0;;
2023-04-02 19:28:55;"Tricep finder 1";"Twisting push downs ";1;20;kg;15;;;0;"";
2023-04-02 19:28:55;"Tricep finder 1";"Twisting push downs ";2;20;kg;15;;;0;;
2023-04-02 19:28:55;"Tricep finder 1";"Triceps Extension (Cable)";1;10;kg;15;;;0;"";
2023-04-02 19:28:55;"Tricep finder 1";"Triceps Extension (Cable)";2;15;kg;15;;;0;;
2023-04-02 19:28:55;"Tricep finder 1";"Triceps Extension (Cable)";3;20;kg;12;;;0;;
2023-04-01 19:48:56;"Bicep finder 1";"Strict + Cheat curls";1;12.5;kg;20;;;0;"";""
2023-04-01 19:48:56;"Bicep finder 1";"Strict + Cheat curls";2;17.5;kg;17;;;0;;
2023-04-01 19:48:56;"Bicep finder 1";"Digit top down curl";1;10;kg;15;;;0;"";
2023-04-01 19:48:56;"Bicep finder 1";"Digit top down curl";2;12.5;kg;15;;;0;;
2023-04-01 19:48:56;"Bicep finder 1";"Reverse drag curl ";1;7.5;kg;15;;;0;"";
2023-04-01 19:48:56;"Bicep finder 1";"Reverse drag curl ";2;10;kg;15;;;0;;
2023-04-01 19:48:56;"Bicep finder 1";"Waiter curls";1;10;kg;12;;;0;"";
2023-04-01 19:48:56;"Bicep finder 1";"Waiter curls";2;7.5;kg;15;;;0;;
2023-04-01 19:48:56;"Bicep finder 1";"Hammer Curl (Dumbbell)";1;7.5;kg;15;;;0;"";
2023-04-01 19:48:56;"Bicep finder 1";"Hammer Curl (Dumbbell)";2;7.5;kg;15;;;0;;
2023-04-01 19:48:56;"Bicep finder 1";"Seated barbell curls";1;15;kg;15;;;0;"";
2023-03-31 19:58:08;"Shoulders & abs new";"Lu raises";1;2.5;kg;25;;;0;"";""
2023-03-31 19:58:08;"Shoulders & abs new";"Lu raises";2;5;kg;20;;;0;;
2023-03-31 19:58:08;"Shoulders & abs new";"Lu raises";3;10;kg;5;;;0;;
2023-03-31 19:58:08;"Shoulders & abs new";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2023-03-31 19:58:08;"Shoulders & abs new";"Lateral Raise (Dumbbell)";2;10;kg;20;;;0;;
2023-03-31 19:58:08;"Shoulders & abs new";"Lateral Raise (Dumbbell)";3;10;kg;20;;;0;;
2023-03-31 19:58:08;"Shoulders & abs new";"Lateral Raise (Dumbbell)";4;7.5;kg;20;;;0;;
2023-03-31 19:58:08;"Shoulders & abs new";"Reverse Fly (Cable)";1;5;kg;25;;;0;"";
2023-03-31 19:58:08;"Shoulders & abs new";"Reverse Fly (Cable)";2;2.5;kg;15;;;0;;
2023-03-31 19:58:08;"Shoulders & abs new";"Reverse Fly (Cable)";3;5;kg;20;;;0;;
2023-03-31 19:58:08;"Shoulders & abs new";"Overhead Press (Dumbbell)";1;7.5;kg;25;;;0;"";
2023-03-31 19:58:08;"Shoulders & abs new";"Overhead Press (Dumbbell)";2;17.5;kg;15;;;0;;
2023-03-31 19:58:08;"Shoulders & abs new";"Overhead Press (Dumbbell)";3;22.5;kg;15;;;0;;
2023-03-31 19:58:08;"Shoulders & abs new";"Overhead Press (Dumbbell)";4;25;kg;15;;;0;;
2023-03-31 19:58:08;"Shoulders & abs new";"Shoulder Press (Machine)";1;28;kg;15;;;0;"";
2023-03-29 19:57:37;"Chest and triceps";"Bench Dip";1;1;kg;20;;;0;"";""
2023-03-29 19:57:37;"Chest and triceps";"Bench Dip";2;1;kg;20;;;0;;
2023-03-29 19:57:37;"Chest and triceps";"Bench Dip";3;1;kg;20;;;0;;
2023-03-29 19:57:37;"Chest and triceps";"Incline Bench Press (Dumbbell)";1;10;kg;20;;;0;"";
2023-03-29 19:57:37;"Chest and triceps";"Incline Bench Press (Dumbbell)";2;17.5;kg;15;;;0;;
2023-03-29 19:57:37;"Chest and triceps";"Incline Bench Press (Dumbbell)";3;22.5;kg;15;;;0;;
2023-03-29 19:57:37;"Chest and triceps";"Seated Cable fly";1;7.5;kg;20;;;0;"";
2023-03-29 19:57:37;"Chest and triceps";"Seated Cable fly";2;10;kg;12;;;0;;
2023-03-29 19:57:37;"Chest and triceps";"Seated Cable fly";3;10;kg;12;;;0;;
2023-03-29 19:57:37;"Chest and triceps";"Triceps Extension (Cable)";1;17.5;kg;15;;;0;"";
2023-03-29 19:57:37;"Chest and triceps";"Triceps Extension (Cable)";2;20;kg;15;;;0;;
2023-03-29 19:57:37;"Chest and triceps";"Triceps Extension (Cable)";3;22.5;kg;10;;;0;;
2023-03-29 19:57:37;"Chest and triceps";"Triceps Pushdown (Cable - Straight Bar)";1;25;kg;15;;;0;"";
2023-03-29 19:57:37;"Chest and triceps";"Triceps Pushdown (Cable - Straight Bar)";2;35;kg;12;;;0;;
2023-03-29 19:57:37;"Chest and triceps";"Triceps Pushdown (Cable - Straight Bar)";3;40;kg;7;;;0;;
2023-03-29 19:57:37;"Chest and triceps";"Bench Press (Barbell)";1;60;kg;12;;;0;"";
2023-03-29 19:57:37;"Chest and triceps";"Bench Press (Barbell)";2;70;kg;10;;;0;;
2023-03-29 19:57:37;"Chest and triceps";"Bench Press (Barbell)";3;80;kg;2;;;0;;
2023-03-27 19:26:20;"Pull new";"Pull Up";1;1;kg;20;;;0;"";""
2023-03-27 19:26:20;"Pull new";"Pull Up";2;1;kg;15;;;0;;
2023-03-27 19:26:20;"Pull new";"Pull Up";3;1;kg;12;;;0;;
2023-03-27 19:26:20;"Pull new";"Chin Up";1;1;kg;5;;;0;"";
2023-03-27 19:26:20;"Pull new";"Shrug (Barbell)";1;60;kg;15;;;0;"Wide grip";
2023-03-27 19:26:20;"Pull new";"Shrug (Barbell)";2;70;kg;15;;;0;;
2023-03-27 19:26:20;"Pull new";"Shrug (Barbell)";3;80;kg;15;;;0;;
2023-03-27 19:26:20;"Pull new";"Lat Pulldown (Cable)";1;42;kg;15;;;0;"";
2023-03-27 19:26:20;"Pull new";"Lat Pulldown (Cable)";2;63;kg;12;;;0;;
2023-03-27 19:26:20;"Pull new";"Lat Pulldown (Cable)";3;70;kg;10;;;0;;
2023-03-27 19:26:20;"Pull new";"T Bar Row";1;42;kg;15;;;0;"";
2023-03-27 19:26:20;"Pull new";"T Bar Row";2;49;kg;15;;;0;;
2023-03-27 19:26:20;"Pull new";"Concentration Curl (Dumbbell)";1;7.5;kg;25;;;0;"";
2023-03-27 19:26:20;"Pull new";"Concentration Curl (Dumbbell)";2;10;kg;15;;;0;;
2023-03-27 19:26:20;"Pull new";"Concentration Curl (Dumbbell)";3;12.5;kg;15;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Lu raises";1;2.5;kg;25;;;0;"";""
2023-03-26 20:07:08;"Shoulders & abs new";"Lu raises";2;5;kg;20;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Lu raises";3;5;kg;20;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2023-03-26 20:07:08;"Shoulders & abs new";"Lateral Raise (Dumbbell)";2;10;kg;20;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Lateral Raise (Dumbbell)";3;5;kg;20;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Reverse Fly (Dumbbell)";1;7.5;kg;20;;;0;"";
2023-03-26 20:07:08;"Shoulders & abs new";"Reverse Fly (Dumbbell)";2;5;kg;25;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Reverse Fly (Dumbbell)";3;5;kg;25;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Overhead Press (Dumbbell)";1;7.5;kg;25;;;0;"";
2023-03-26 20:07:08;"Shoulders & abs new";"Overhead Press (Dumbbell)";2;17.5;kg;15;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Overhead Press (Dumbbell)";3;22.5;kg;15;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Overhead Press (Dumbbell)";4;25;kg;15;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Woodchoppers";1;10;kg;15;;;0;"";
2023-03-26 20:07:08;"Shoulders & abs new";"Woodchoppers";2;12.5;kg;15;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Woodchoppers";3;5;kg;15;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Upright Row (Cable)";1;10;kg;20;;;0;"";
2023-03-26 20:07:08;"Shoulders & abs new";"Upright Row (Cable)";2;10;kg;20;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Upright Row (Cable)";3;10;kg;20;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Lateral Raise (Cable)";1;5;kg;15;;;0;"";
2023-03-26 20:07:08;"Shoulders & abs new";"Lateral Raise (Cable)";2;5;kg;15;;;0;;
2023-03-26 20:07:08;"Shoulders & abs new";"Lateral Raise (Cable)";3;5;kg;12;;;0;;
2023-03-25 19:41:00;"Legs";"Lying Leg Curl (Machine)";1;35;kg;20;;;0;"";""
2023-03-25 19:41:00;"Legs";"Lying Leg Curl (Machine)";2;42;kg;15;;;0;;
2023-03-25 19:41:00;"Legs";"Lying Leg Curl (Machine)";3;49;kg;10;;;0;;
2023-03-25 19:41:00;"Legs";"Leg Extension (Machine)";1;35;kg;20;;;0;"";
2023-03-25 19:41:00;"Legs";"Leg Extension (Machine)";2;49;kg;20;;;0;;
2023-03-25 19:41:00;"Legs";"Leg Extension (Machine)";3;63;kg;15;;;0;;
2023-03-25 19:41:00;"Legs";"Glute Ham Raise";1;7.5;kg;25;;;0;"";
2023-03-25 19:41:00;"Legs";"Glute Ham Raise";2;17.5;kg;15;;;0;;
2023-03-25 19:41:00;"Legs";"Glute Ham Raise";3;25;kg;15;;;0;;
2023-03-25 19:41:00;"Legs";"Tibialis raise";1;15;kg;30;;;0;"";
2023-03-25 19:41:00;"Legs";"Tibialis raise";2;20;kg;30;;;0;;
2023-03-25 19:41:00;"Legs";"Tibialis raise";3;20;kg;30;;;0;;
2023-03-25 19:41:00;"Legs";"Standing Calf Raise (Barbell)";1;50;kg;20;;;0;"";
2023-03-25 19:41:00;"Legs";"Standing Calf Raise (Barbell)";2;70;kg;15;;;0;;
2023-03-25 19:41:00;"Legs";"Standing Calf Raise (Barbell)";3;100;kg;15;;;0;;
2023-03-25 19:41:00;"Legs";"Standing Calf Raise (Bodyweight)";1;;;40;;;0;"";
2023-03-25 19:41:00;"Legs";"Standing Calf Raise (Bodyweight)";2;;;40;;;0;;
2023-03-25 19:41:00;"Legs";"Standing Calf Raise (Bodyweight)";3;;;40;;;0;;
2023-03-25 19:41:00;"Legs";"Walking lunges ";1;12.5;kg;20;;;0;"";
2023-03-25 19:41:00;"Legs";"Walking lunges ";2;25;kg;12;;;0;;
2023-03-25 19:41:00;"Legs";"Walking lunges ";3;25;kg;10;;;0;;
2023-03-25 19:41:00;"Legs";"Squat (Barbell)";1;50;kg;15;;;0;"";
2023-03-25 19:41:00;"Legs";"Squat (Barbell)";2;60;kg;10;;;0;;
2023-03-25 19:41:00;"Legs";"Squat (Barbell)";3;70;kg;10;;;0;;
2023-03-23 19:19:06;"Chest and triceps";"Push Up";1;1;kg;30;;;0;"";""
2023-03-23 19:19:06;"Chest and triceps";"Push Up";2;1;kg;30;;;0;;
2023-03-23 19:19:06;"Chest and triceps";"Push Up";3;1;kg;30;;;0;;
2023-03-23 19:19:06;"Chest and triceps";"Incline Bench Press (Dumbbell)";1;7.5;kg;25;;;0;"";
2023-03-23 19:19:06;"Chest and triceps";"Incline Bench Press (Dumbbell)";2;17.5;kg;15;;;0;;
2023-03-23 19:19:06;"Chest and triceps";"Incline Bench Press (Dumbbell)";3;20;kg;15;;;0;;
2023-03-23 19:19:06;"Chest and triceps";"Slight decline press";1;7.5;kg;15;;;0;"";
2023-03-23 19:19:06;"Chest and triceps";"Slight decline press";2;12.5;kg;15;;;0;;
2023-03-23 19:19:06;"Chest and triceps";"Slight decline press";3;15;kg;15;;;0;;
2023-03-23 19:19:06;"Chest and triceps";"Cable Crossover";1;7.5;kg;15;;;0;"";
2023-03-23 19:19:06;"Chest and triceps";"Cable Crossover";2;12.5;kg;15;;;0;;
2023-03-23 19:19:06;"Chest and triceps";"Cable Crossover";3;10;kg;15;;;0;;
2023-03-23 19:19:06;"Chest and triceps";"Triceps Extension (Cable)";1;12.5;kg;15;;;0;"";
2023-03-23 19:19:06;"Chest and triceps";"Triceps Extension (Cable)";2;15;kg;15;;;0;;
2023-03-23 19:19:06;"Chest and triceps";"Triceps Extension (Cable)";3;20;kg;15;;;0;;
2023-03-23 19:19:06;"Chest and triceps";"Skullcrusher (Barbell)";1;7.5;kg;15;;;0;"";
2023-03-23 19:19:06;"Chest and triceps";"Skullcrusher (Barbell)";2;17.5;kg;15;;;0;;
2023-03-23 19:19:06;"Chest and triceps";"Triceps Pushdown (Cable - Straight Bar)";1;25;kg;15;;;0;"";
2023-03-23 19:19:06;"Chest and triceps";"Triceps Pushdown (Cable - Straight Bar)";2;32.5;kg;12;;;0;;
2023-03-23 19:19:06;"Chest and triceps";"Triceps Pushdown (Cable - Straight Bar)";3;40;kg;10;;;0;;
2023-03-23 19:19:06;"Chest and triceps";"Bench Press (Barbell)";1;70;kg;10;;;0;"";
2023-03-23 19:19:06;"Chest and triceps";"Bench Press (Barbell)";2;70;kg;5;;;0;;
2023-03-17 19:42:57;"Pull new";"Pull Up";1;1;kg;20;;;0;"";""
2023-03-17 19:42:57;"Pull new";"Pull Up";2;1;kg;15;;;0;;
2023-03-17 19:42:57;"Pull new";"Pull Up";3;1;kg;12;;;0;;
2023-03-17 19:42:57;"Pull new";"Chin Up";1;1;kg;5;;;0;"";
2023-03-17 19:42:57;"Pull new";"Chin Up";2;1;kg;5;;;0;;
2023-03-17 19:42:57;"Pull new";"Shrug (Barbell)";1;60;kg;15;;;0;"Wide grip";
2023-03-17 19:42:57;"Pull new";"Shrug (Barbell)";2;80;kg;15;;;0;;
2023-03-17 19:42:57;"Pull new";"Lat Pulldown (Cable)";1;42;kg;15;;;0;"";
2023-03-17 19:42:57;"Pull new";"Lat Pulldown (Cable)";2;63;kg;12;;;0;;
2023-03-17 19:42:57;"Pull new";"Lat Pulldown (Cable)";3;70;kg;10;;;0;;
2023-03-17 19:42:57;"Pull new";"Seated Wide-Grip Row (Cable)";1;49;kg;15;;;0;"";
2023-03-17 19:42:57;"Pull new";"Seated Wide-Grip Row (Cable)";2;56;kg;15;;;0;;
2023-03-17 19:42:57;"Pull new";"Seated Wide-Grip Row (Cable)";3;63;kg;12;;;0;;
2023-03-17 19:42:57;"Pull new";"Concentration Curl (Dumbbell)";1;7.5;kg;25;;;0;"";
2023-03-17 19:42:57;"Pull new";"Concentration Curl (Dumbbell)";2;10;kg;15;;;0;;
2023-03-17 19:42:57;"Pull new";"Concentration Curl (Dumbbell)";3;12.5;kg;10;;;0;;
2023-03-17 19:42:57;"Pull new";"Hammer Curl (Cable)";1;10;kg;15;;;0;"";
2023-03-17 19:42:57;"Pull new";"Hammer Curl (Cable)";2;12.5;kg;15;;;0;;
2023-03-17 19:42:57;"Pull new";"Hammer Curl (Cable)";3;20;kg;15;;;0;;
2023-03-17 19:42:57;"Pull new";"Lat Pulldown - Underhand (Band)";1;25;kg;15;;;0;"";
2023-03-17 19:42:57;"Pull new";"Lat Pulldown - Underhand (Band)";2;37.5;kg;15;;;0;;
2023-03-17 19:42:57;"Pull new";"Drag curls";1;27.5;kg;10;;;0;"";
2023-03-17 19:42:57;"Pull new";"Drag curls";2;27.5;kg;10;;;0;;
2023-03-16 19:41:38;"Shoulders & abs new";"Lu raises";1;2.5;kg;25;;;0;"";""
2023-03-16 19:41:38;"Shoulders & abs new";"Lu raises";2;5;kg;20;;;0;;
2023-03-16 19:41:38;"Shoulders & abs new";"Lu raises";3;5;kg;20;;;0;;
2023-03-16 19:41:38;"Shoulders & abs new";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2023-03-16 19:41:38;"Shoulders & abs new";"Lateral Raise (Dumbbell)";2;10;kg;20;;;0;;
2023-03-16 19:41:38;"Shoulders & abs new";"Lateral Raise (Dumbbell)";3;5;kg;20;;;0;;
2023-03-16 19:41:38;"Shoulders & abs new";"Lateral Raise (Dumbbell)";4;7.5;kg;20;;;0;;
2023-03-16 19:41:38;"Shoulders & abs new";"Reverse Fly (Cable)";1;5;kg;20;;;0;"";
2023-03-16 19:41:38;"Shoulders & abs new";"Reverse Fly (Cable)";2;7.5;kg;15;;;0;;
2023-03-16 19:41:38;"Shoulders & abs new";"Reverse Fly (Cable)";3;5;kg;20;;;0;;
2023-03-16 19:41:38;"Shoulders & abs new";"Overhead Press (Dumbbell)";1;7.5;kg;25;;;0;"";
2023-03-16 19:41:38;"Shoulders & abs new";"Overhead Press (Dumbbell)";2;17.5;kg;15;;;0;;
2023-03-16 19:41:38;"Shoulders & abs new";"Overhead Press (Dumbbell)";3;22.5;kg;15;;;0;;
2023-03-16 19:41:38;"Shoulders & abs new";"Overhead Press (Dumbbell)";4;25;kg;15;;;0;;
2023-03-16 19:41:38;"Shoulders & abs new";"Bench Press (Barbell)";1;50;kg;15;;;0;"";
2023-03-16 19:41:38;"Shoulders & abs new";"Bench Press (Barbell)";2;70;kg;10;;;0;;
2023-03-12 19:33:12;"Chest and triceps";"Push Up";1;1;kg;30;;;0;"";""
2023-03-12 19:33:12;"Chest and triceps";"Push Up";2;1;kg;30;;;0;;
2023-03-12 19:33:12;"Chest and triceps";"Push Up";3;1;kg;30;;;0;;
2023-03-12 19:33:12;"Chest and triceps";"Incline Bench Press (Dumbbell)";1;7.5;kg;25;;;0;"";
2023-03-12 19:33:12;"Chest and triceps";"Incline Bench Press (Dumbbell)";2;20;kg;15;;;0;;
2023-03-12 19:33:12;"Chest and triceps";"Cable Crossover";1;7.5;kg;15;;;0;"";
2023-03-12 19:33:12;"Chest and triceps";"Cable Crossover";2;10;kg;15;;;0;;
2023-03-12 19:33:12;"Chest and triceps";"Cable Crossover";3;12.5;kg;15;;;0;;
2023-03-12 19:33:12;"Chest and triceps";"Triceps Extension (Cable)";1;12.5;kg;15;;;0;"";
2023-03-12 19:33:12;"Chest and triceps";"Triceps Extension (Cable)";2;15;kg;15;;;0;;
2023-03-12 19:33:12;"Chest and triceps";"Triceps Extension (Cable)";3;17.5;kg;15;;;0;;
2023-03-12 19:33:12;"Chest and triceps";"Skullcrusher (Barbell)";1;7.5;kg;15;;;0;"";
2023-03-12 19:33:12;"Chest and triceps";"Triceps Pushdown (Cable - Straight Bar)";1;25;kg;15;;;0;"";
2023-03-12 19:33:12;"Chest and triceps";"Triceps Pushdown (Cable - Straight Bar)";2;30;kg;15;;;0;;
2023-03-12 19:33:12;"Chest and triceps";"Triceps Pushdown (Cable - Straight Bar)";3;37.5;kg;12;;;0;;
2023-03-12 19:33:12;"Chest and triceps";"Bench Press (Barbell)";1;50;kg;15;;;0;"";
2023-03-12 19:33:12;"Chest and triceps";"Bench Press (Barbell)";2;70;kg;10;;;0;;
2023-03-12 19:33:12;"Chest and triceps";"Bench Press (Barbell)";3;80;kg;2;;;0;;
2023-03-11 19:57:28;"Legs";"Lying Leg Curl (Machine)";1;35;kg;20;;;0;"";""
2023-03-11 19:57:28;"Legs";"Lying Leg Curl (Machine)";2;42;kg;15;;;0;;
2023-03-11 19:57:28;"Legs";"Lying Leg Curl (Machine)";3;49;kg;10;;;0;;
2023-03-11 19:57:28;"Legs";"Leg Extension (Machine)";1;35;kg;20;;;0;"";
2023-03-11 19:57:28;"Legs";"Leg Extension (Machine)";2;42;kg;20;;;0;;
2023-03-11 19:57:28;"Legs";"Leg Extension (Machine)";3;63;kg;15;;;0;;
2023-03-11 19:57:28;"Legs";"Glute Ham Raise";1;7.5;kg;25;;;0;"";
2023-03-11 19:57:28;"Legs";"Glute Ham Raise";2;17.5;kg;15;;;0;;
2023-03-11 19:57:28;"Legs";"Glute Ham Raise";3;25;kg;12;;;0;;
2023-03-11 19:57:28;"Legs";"Tibialis raise";1;15;kg;30;;;0;"";
2023-03-11 19:57:28;"Legs";"Tibialis raise";2;20;kg;25;;;0;;
2023-03-11 19:57:28;"Legs";"Tibialis raise";3;20;kg;15;;;0;;
2023-03-11 19:57:28;"Legs";"Standing Calf Raise (Barbell)";1;50;kg;20;;;0;"";
2023-03-11 19:57:28;"Legs";"Standing Calf Raise (Barbell)";2;70;kg;15;;;0;;
2023-03-11 19:57:28;"Legs";"Standing Calf Raise (Barbell)";3;100;kg;15;;;0;;
2023-03-11 19:57:28;"Legs";"Standing Calf Raise (Bodyweight)";1;;;40;;;0;"";
2023-03-11 19:57:28;"Legs";"Standing Calf Raise (Bodyweight)";2;;;40;;;0;;
2023-03-11 19:57:28;"Legs";"Standing Calf Raise (Bodyweight)";3;;;35;;;0;;
2023-03-11 19:57:28;"Legs";"Squat (Barbell)";1;40;kg;15;;;0;"";
2023-03-11 19:57:28;"Legs";"Squat (Barbell)";2;50;kg;15;;;0;;
2023-03-11 19:57:28;"Legs";"Squat (Barbell)";3;60;kg;15;;;0;;
2023-03-11 19:57:28;"Legs";"Walking lunges ";1;12.5;kg;20;;;0;"";
2023-03-11 19:57:28;"Legs";"Walking lunges ";2;20;kg;15;;;0;;
2023-03-11 19:57:28;"Legs";"Walking lunges ";3;25;kg;12;;;0;;
2023-03-10 19:55:44;"Shoulders & abs new";"Lu raises";1;2.5;kg;25;;;0;"";""
2023-03-10 19:55:44;"Shoulders & abs new";"Lu raises";2;5;kg;20;;;0;;
2023-03-10 19:55:44;"Shoulders & abs new";"Lu raises";3;5;kg;20;;;0;;
2023-03-10 19:55:44;"Shoulders & abs new";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2023-03-10 19:55:44;"Shoulders & abs new";"Lateral Raise (Dumbbell)";2;10;kg;20;;;0;;
2023-03-10 19:55:44;"Shoulders & abs new";"Lateral Raise (Dumbbell)";3;10;kg;20;;;0;;
2023-03-10 19:55:44;"Shoulders & abs new";"Lateral Raise (Dumbbell)";4;12.5;kg;15;;;0;;
2023-03-10 19:55:44;"Shoulders & abs new";"Reverse Fly (Cable)";1;7.5;kg;15;;;0;"";
2023-03-10 19:55:44;"Shoulders & abs new";"Reverse Fly (Cable)";2;5;kg;20;;;0;;
2023-03-10 19:55:44;"Shoulders & abs new";"Overhead Press (Dumbbell)";1;10;kg;20;;;0;"";
2023-03-10 19:55:44;"Shoulders & abs new";"Overhead Press (Dumbbell)";2;17.5;kg;15;;;0;;
